#start	end	length	mean	median	max
174527	174566	40	0.55	1	1
176248	176262	15	2.33	2.5	3
177073	177160	88	2.76	3	6
177273	177354	82	0.50	0	4
178261	178408	148	2.15	0	53
179171	179284	114	0.54	0	3
181249	181329	81	4.02	2.5	13
183049	183178	130	0.34	0	1
184427	184679	253	2.88	0	23
185178	185196	19	0.00	0	0
185410	185584	175	0.44	0	5
185688	185820	133	0.71	1	3
186742	186760	19	1.16	2	2
189500	189515	16	2.31	2	3
191124	191142	19	0.00	0	0
191608	191781	174	0.17	0	7
192679	192699	21	1.52	2	2
192889	192957	69	1.26	1	2
193234	193280	47	4.21	0	24
194919	195308	390	0.51	0	3
196947	197081	135	4.17	3	12
197186	197340	155	0.45	0	6
198172	198241	70	3.84	4	5
198977	199166	190	1.40	0	16
199815	199884	70	0.00	0	0
200734	201022	289	0.35	0	2
201710	201717	8	2.62	3	3
202521	202684	164	3.52	2	15
203603	204177	575	0.53	0	3
205042	205186	145	0.46	0	2
206138	206669	532	0.52	0	13
207273	207749	477	0.44	0	6
208725	208875	151	0.04	0	1
209203	209323	121	0.24	0	6
210158	210297	140	0.14	0	1
210652	211397	746	0.32	0	2
212160	212264	105	0.30	0	2
213912	214164	253	3.58	1	18
214696	214713	18	0.00	0	0
215494	216122	629	0.06	0	2
216312	216438	127	1.76	1	3
218317	219275	959	0.53	0	6
220953	221096	144	0.25	0	1
222018	222032	15	0.53	1	1
222954	222966	13	1.69	2	2
225902	225921	20	0.00	0	0
226117	226838	722	8.25	4	43
227955	228023	69	2.39	3	4
230116	230351	236	0.96	0	23
231621	232005	385	1.85	1	14
232480	232816	337	6.97	6	16
233090	233152	63	2.92	1	11
234527	234833	307	4.47	3.5	17
236418	236516	99	1.32	0	12
238042	238136	95	2.21	1	9
238494	238589	96	4.01	2	7
239601	239721	121	1.18	1	2
240889	241200	312	16.70	0	216
241486	241492	7	38.14	44.5	45
241841	241904	64	16.75	7	86
244077	244448	372	0.10	0	1
244905	245021	117	5.13	1	16
245097	245099	3	4.67	7	7
245191	245198	8	5.12	6	6
245274	245277	4	1.50	2	2
245354	245399	46	1.52	2	2
245476	245563	88	1.36	1	2
245639	245643	5	0.80	1	1
245717	245733	17	1.88	2	2
245820	245914	95	3.83	4	7
245992	245995	4	2.25	3	3
246145	246220	76	29.38	32	56
247770	247932	163	20.69	15	418
250841	250889	49	0.45	0	2
251006	251017	12	1.83	2	2
251095	251097	3	2.67	4	4
251174	251347	174	3.76	1	16
252492	252513	22	0.95	1	1
253965	254448	484	0.02	0	1
256423	256558	136	4.90	5	9
257186	257217	32	0.66	1	3
258153	258555	403	85.60	3	825
258838	258878	41	750.22	939.5	1004
260511	260653	143	7.81	1	64
260753	260911	159	4.16	2	14
262457	262613	157	0.01	0	2
262713	262843	131	6.53	2	21
264167	264313	147	0.78	0	12
266502	266799	298	10.92	2	66
268349	268511	163	18.80	8	385
271420	271468	49	0.51	0	2
271585	271721	137	0.26	0	1
272673	272907	235	0.34	0	1
273778	273806	29	0.00	0	0
274527	274832	306	0.35	0	1
275625	276058	434	0.18	0	3
276830	276872	43	0.00	0	0
277644	277713	70	0.00	0	0
278146	278313	168	0.21	0	1
279643	280097	455	5.62	1	52
281647	281809	163	18.55	14	385
284718	284767	50	0.08	0	1
284884	285333	450	0.14	0	2
286129	286148	20	0.95	1	1
287806	287876	71	0.51	1	1
289591	290070	480	6.24	0	56
291620	291782	163	18.88	16	382
294691	294740	50	0.00	0	0
294857	295343	487	0.00	0	0
295443	295554	112	1.36	1	4
298490	298580	91	2.77	3	4
303828	303936	109	1.35	1	3
305559	305585	27	1.74	2	2
307119	307242	124	3.56	5	5
308512	308549	38	2.11	3	3
308712	308730	19	2.84	3	3
309574	309785	212	0.65	0	4
310161	310497	337	2.80	2	12
311185	311187	3	12.00	18	18
313441	313458	18	4.06	4	5
315466	315484	19	5.95	7	7
316676	316773	98	1.39	0	9
317542	317697	156	37.70	0	266
319243	319811	569	0.91	0	5
320373	320617	245	0.27	0	3
320722	320847	126	1.73	1	5
322520	322543	24	2.67	4	4
323396	323564	169	0.42	0	2
324033	324093	61	1.30	1	2
324929	324948	20	3.55	4	4
325456	325534	79	2.62	3	4
326015	326627	613	1.37	0	23
326916	326933	18	10.83	13	18
328389	328405	17	6.24	8	8
329831	330303	473	2.84	2.5	9
331207	331348	142	0.75	0	7
332090	332246	157	0.02	0	1
333609	333723	115	1.36	0	9
336533	336582	50	2.06	1	4
336904	336945	42	0.17	0	1
338173	338291	119	10.68	0	66
339372	339525	154	1.37	1	3
340627	340868	242	2.13	0	12
342063	342267	205	0.00	0	0
342367	342490	124	0.73	0	6
343865	343963	99	1.16	1	2
344951	345213	263	0.17	0	1
345781	346055	275	0.96	0	6
346572	346668	97	0.12	0	2
347374	347575	202	0.53	1	1
348269	348285	17	13.29	14	15
349393	349487	95	2.95	2	5
352167	352448	282	4.73	2	28
353562	353715	154	0.06	0	1
354322	354368	47	4.51	0	16
355893	355909	17	31.18	30	45
356471	357063	593	6.64	0	69
358291	358302	12	38.83	55	58
359347	359403	57	37.40	39	50
360043	360085	43	0.67	1	3
362104	362178	75	0.48	0	3
363094	363428	335	0.43	0	3
364476	364674	199	4.13	2	15
365041	365224	184	3.30	1	16
365462	365699	238	0.14	0	1
366219	366241	23	2.09	3	3
366689	366853	165	0.00	0	0
367520	367758	239	0.00	0	0
369022	369483	462	0.00	0	0
369676	369901	226	2.58	0	9
370280	370310	31	0.00	0	0
370941	371029	89	1.22	1	2
371140	371291	152	0.37	0	1
372399	372523	125	0.71	0	3
373304	373320	17	0.00	0	0
374629	374765	137	0.00	0	0
376290	376874	585	8.61	0	91
377958	378012	55	1.27	2	2
379592	379715	124	0.34	0	1
380436	380607	172	0.35	0	3
382330	382539	210	0.51	0	4
383830	384068	239	0.52	0	2
385731	385905	175	0.43	0	2
387541	387547	7	0.00	0	0
388337	388644	308	0.08	0	1
391468	391510	43	0.33	0	3
393698	393926	229	0.16	0	3
394034	394108	75	0.52	1	1
394913	394931	19	0.95	1	1
395589	395706	118	0.38	0	1
397018	397304	287	0.51	0	4
397387	397530	144	0.92	1	4
399268	399331	64	0.00	0	0
399431	399533	103	2.28	1	5
402338	402631	294	9.46	8	39
404174	404636	463	0.75	0	6
406659	407032	374	0.14	0	6
407402	407414	13	1.31	1	5
407727	407742	16	3.06	5	5
407992	408276	285	0.67	0	4
408856	408924	69	0.00	0	0
410155	410213	59	0.00	0	0
410463	410516	54	6.04	7	10
410868	410896	29	0.59	1	1
412178	412288	111	1.15	1	2
413600	413737	138	0.67	0	5
414047	414142	96	1.75	2	3
414347	414396	50	8.68	10	11
415921	415927	7	0.00	0	0
416729	416933	205	1.08	1	4
417810	417940	131	20.80	2	85
418535	418554	20	22.65	24	27
419143	419225	83	5.90	6	14
419808	419883	76	9.36	4	17
420673	420784	112	2.19	2	5
422414	422434	21	6.10	6.5	8
423515	423552	38	0.39	0	1
426217	426410	194	2.85	2	10
426633	426809	177	2.62	1.5	15
427272	427327	56	6.61	9	9
427808	427848	41	7.27	8	10
428867	428902	36	0.00	0	0
430826	431098	273	0.92	1	3
432047	432171	125	1.50	1	4
432850	433081	232	1.19	0	5
433615	433660	46	0.00	0	0
436421	436897	477	1.02	0	8
437486	437496	11	1.82	2	2
437923	438331	409	0.00	0	0
438746	438918	173	0.00	0	0
439981	440064	84	0.51	1	1
440860	440896	37	0.00	0	0
442022	442237	216	1.18	0	17
442418	442626	209	8.90	1	42
444145	444273	129	1.22	1	3
445054	445115	62	3.89	5	8
445302	445337	36	6.83	7	11
445977	445989	13	1.08	1	3
447367	447429	63	1.05	1	2
448552	449269	718	1.20	0	10
449612	450148	537	0.68	0	5
451322	451817	496	1.33	1	6
452157	452333	177	0.24	0	1
453302	453348	47	0.00	0	0
453861	453892	32	0.00	0	0
455717	455734	18	0.00	0	0
455927	456141	215	0.00	0	0
456394	456404	11	0.91	1	1
456822	456839	18	0.00	0	0
457302	457563	262	0.92	1	3
457852	458053	202	0.36	0	2
458651	459250	600	0.55	0	2
459668	459669	2	0.50	1	1
460114	460150	37	1.89	2	2
460337	460370	34	0.00	0	0
460743	460850	108	0.74	0	2
461205	461863	659	0.18	0	1
462344	462345	2	0.00	0	0
462637	462666	30	0.00	0	0
462886	463476	591	0.06	0	1
463941	464186	246	0.22	0	1
466241	466480	240	0.15	0	1
468015	468023	9	0.00	0	0
469224	469241	18	0.00	0	0
470737	470739	3	0.00	0	0
471307	471313	7	0.00	0	0
471674	471917	244	0.00	0	0
476657	476673	17	0.94	1	1
480250	480547	298	0.24	0	2
482180	482199	20	0.00	0	0
482677	482773	97	0.00	0	0
483011	483228	218	0.07	0	1
484024	484079	56	0.00	0	0
484413	484794	382	0.44	0	8
485530	485582	53	1.42	0	5
485784	485869	86	1.58	2	3
487271	487546	276	0.93	0	7
487799	487905	107	0.34	0	1
489325	489422	98	2.93	1	26
490701	490797	97	0.00	0	0
491449	491580	132	0.00	0	0
492190	492487	298	0.12	0	1
492827	493004	178	0.10	0	1
493932	494258	327	1.07	0	5
495750	495979	230	0.87	0	5
497243	497398	156	0.00	0	0
499760	500127	368	0.10	0	1
503302	503643	342	2.38	0	25
505891	505962	72	15.90	16	24
506692	507106	415	1.07	1	6
508271	508867	597	0.48	0	3
509423	509666	244	1.50	2	4
510795	510937	143	1.55	1	3
511841	511924	84	1.79	3	4
512735	512746	12	5.83	6	7
513062	513604	543	1.08	1	3
513869	513895	27	1.07	1.5	2
514874	515025	152	0.18	0	2
516121	516157	37	0.14	0	1
516443	516507	65	0.22	0	1
516793	516983	191	0.03	0	1
517242	517476	235	1.50	0	9
518005	518061	57	1.39	1	2
519820	519835	16	0.00	0	0
520922	521184	263	1.29	1	4
525619	525820	202	4.85	3	21
527123	527246	124	1.19	0	16
529042	529048	7	0.00	0	0
529832	529906	75	0.00	0	0
530309	530346	38	4.13	3	20
530809	531102	294	2.41	1	21
531535	531735	201	2.15	0	8
532090	532478	389	8.04	1	53
534027	534182	156	21.15	11	407
537091	537190	100	1.39	2	3
537307	537314	8	0.88	1	1
537484	537500	17	1.59	2	2
537576	537580	5	2.40	3	3
537657	537680	24	4.67	5	5
537758	537760	3	1.33	2	2
537837	537845	9	0.89	1	1
537922	537939	18	11.33	12	12
538016	538025	10	7.50	9	9
538110	538116	7	2.57	3	3
538191	538209	19	2.95	3	4
538286	538348	63	1.94	2	4
538424	538428	5	3.20	4	4
538504	538517	14	4.43	5	5
538589	538598	10	3.50	4	4
538684	538890	207	3.07	1	51
539209	539563	355	1.65	1	18
540281	540400	120	0.58	0	4
540893	541381	489	0.46	0	3
542156	542339	184	1.28	0	12
542997	543113	117	0.00	0	0
543188	543385	198	0.79	0	3
544526	544572	47	0.11	0	1
545458	545518	61	8.38	1	45
546005	546134	130	0.20	0	1
548202	548595	394	0.37	0	1
550489	550936	448	0.35	0	1
552110	552273	164	0.00	0	0
555484	555640	157	0.43	0	1
556505	556610	106	1.64	0	7
558159	558429	271	0.37	0	5
561325	561573	249	3.95	3	15
562120	562134	15	4.87	5.5	7
563713	563951	239	0.91	0	5
565926	566079	154	0.14	0	1
567688	567689	2	1.50	3	3
568379	568424	46	0.00	0	0
569727	569980	254	0.46	0	6
570233	570369	137	0.28	0	2
570871	571336	466	0.96	1	5
572030	572590	561	0.13	0	1
574249	574250	2	1.00	2	2
575999	576022	24	0.00	0	0
577397	577814	418	0.18	0	5
578517	578668	152	0.61	0	4
580585	580793	209	1.26	0	6
581613	581622	10	0.00	0	0
582373	582628	256	0.00	0	0
584609	584689	81	0.44	0	1
586996	587120	125	0.24	0	5
588465	588526	62	2.68	3	4
589724	590021	298	0.00	0	0
590544	590661	118	0.00	0	0
591586	591708	123	0.92	0	3
593107	593142	36	0.00	0	0
593653	593801	149	3.31	0	28
595263	595330	68	0.49	0	2
596000	596835	836	0.42	0	4
597340	597570	231	1.34	0	7
598375	598680	306	10.92	3	49
601615	601767	153	19.75	19	28
602110	602268	159	3.65	0	67
604138	604507	370	1.74	0	17
605639	605744	106	10.39	11	19
607158	607426	269	2.82	0	20
607802	607828	27	16.26	17	20
610193	610398	206	0.35	0	2
611860	612062	203	13.86	0	158
613329	613631	303	2.01	1	8
615330	615394	65	3.23	5	6
615941	616318	378	0.11	0	3
616838	616855	18	3.22	5	5
617126	617176	51	1.31	2	4
618437	618673	237	0.35	0	2
619685	619950	266	0.14	0	1
621127	621220	94	0.28	0	2
621605	621714	110	0.33	0	1
622798	622883	86	1.33	2	2
624315	624356	42	0.00	0	0
625974	626812	839	1.43	0	15
627098	627145	48	4.67	6	6
627392	627434	43	0.00	0	0
628791	629174	384	25.28	1	378
630138	630294	157	0.39	0	4
632370	632384	15	0.00	0	0
633204	633237	34	0.24	0	2
633967	634181	215	20.32	22	61
635370	635416	47	110.94	138	142
635690	635694	5	24.40	31	31
636367	636434	68	1.34	1	3
636855	636896	42	1.10	0	3
638775	638780	6	0.83	1	1
639672	639801	130	0.33	0	2
641329	641382	54	1.50	2	2
641749	641781	33	0.85	1	1
642118	642478	361	0.10	0	1
644180	644212	33	0.09	0	1
645608	646061	454	0.50	0	5
646770	646909	140	18.04	0	116
648335	648350	16	42.38	26	86
650010	650043	34	0.59	0	4
653736	653887	152	0.18	0	2
654572	654597	26	2.58	2	8
655567	655726	160	2.54	0	40
657185	657320	136	0.00	0	0
658050	658064	15	0.93	1	1
658893	658957	65	0.00	0	0
659612	659614	3	0.67	1	1
660257	660463	207	36.77	0	317
662241	662301	61	2.44	2	11
662737	662915	179	0.11	0	2
664870	664905	36	0.89	0	2
665857	665965	109	1.30	1	5
666485	666500	16	0.25	0	2
667890	667903	14	0.93	1	1
668579	668754	176	1.75	1	7
668992	669004	13	0.92	1	1
670004	670163	160	0.71	0	4
671613	671680	68	0.26	0	2
672101	672540	440	0.37	0	5
674320	674336	17	25.35	21	51
675240	675260	21	8.43	9	10
676227	676243	17	16.00	18	19
678102	678283	182	0.12	0	1
679631	679905	275	3.25	1	30
680362	680383	22	14.45	16	18
681812	682121	310	11.58	0	202
683091	683106	16	29.94	31	41
684393	684413	21	32.48	34.5	38
685896	685900	5	48.80	61	61
686834	686850	17	36.53	39.5	42
687775	687811	37	30.70	31	45
688457	688775	319	0.14	0	1
691173	691493	321	0.05	0	1
691833	691872	40	0.00	0	0
693043	693270	228	0.65	0	5
694321	694441	121	0.00	0	0
694784	695039	256	0.00	0	0
696964	697073	110	0.06	0	1
699545	699554	10	0.00	0	0
700704	700878	175	0.71	0	4
701080	701139	60	0.00	0	0
701950	702084	135	0.59	0	22
703027	703249	223	0.27	0	7
704510	704615	106	0.05	0	1
705307	705425	119	0.63	0	4
706056	706086	31	0.00	0	0
707470	707724	255	0.22	0	1
709024	709161	138	1.00	0	5
710881	710918	38	0.00	0	0
712464	712647	184	0.09	0	1
714037	714319	283	6.85	0	49
715610	715743	134	0.73	0	10
715942	715948	7	1.71	2	2
716375	716414	40	1.00	1	2
716850	716866	17	0.76	1	1
717104	717177	74	0.00	0	0
719005	719228	224	0.43	0	3
719538	719540	3	20.67	31	31
720141	720156	16	8.81	9	14
722098	722124	27	24.85	26.5	28
722998	723281	284	5.06	0	65
723477	723535	59	0.15	0	1
724244	724378	135	0.83	0	6
725552	725555	4	1.50	2	2
727220	727366	147	0.00	0	0
728801	728803	3	0.67	1	1
731076	731288	213	0.04	0	1
733641	734128	488	0.81	0	17
735053	735122	70	1.79	2	3
736014	736018	5	1.60	2	2
736937	737124	188	0.95	0	4
737647	737692	46	0.00	0	0
740735	741432	698	5.23	1	56
742982	743144	163	20.31	9	431
746053	746153	101	2.79	2	7
746270	746274	5	2.40	3	3
746351	746361	11	1.55	2	2
746437	746440	4	1.50	2	2
746517	746530	14	2.57	3	3
746612	746640	29	3.45	3	5
746716	746731	16	9.06	10	11
746821	746823	3	4.67	7	7
746898	746907	10	3.60	4	4
746982	746997	16	2.31	2	3
747071	747090	20	2.80	3	3
747184	747237	54	1.59	2	2
747331	747350	20	1.90	2	2
747428	747431	4	2.25	3	3
747508	747515	8	0.88	1	1
747592	747600	9	1.78	2	2
747674	747679	6	2.50	3	3
747751	747760	10	2.80	3	4
747838	747845	8	0.88	1	1
747994	748131	138	0.51	1	2
748549	748845	297	1.53	0	11
749995	750225	231	1.48	1	4
750556	750563	8	1.75	2	2
751722	751993	272	0.64	0	8
752104	752166	63	0.00	0	0
752268	752354	87	0.00	0	0
753766	753767	2	0.00	0	0
755516	755528	13	0.00	0	0
757249	757266	18	0.94	1	1
759253	759270	18	0.00	0	0
760081	760166	86	0.00	0	0
760312	760524	213	0.37	0	1
760902	761302	401	0.18	0	3
761446	761748	303	1.73	1	4
763414	763426	13	1.62	2	2
765518	765536	19	2.53	3	3
766116	766180	65	0.63	0.5	2
767327	767353	27	0.00	0	0
768533	768675	143	0.00	0	0
769135	769265	131	0.00	0	0
770118	770136	19	0.00	0	0
770449	770548	100	0.00	0	0
771848	772051	204	0.29	0	2
772916	772984	69	0.00	0	0
773219	773346	128	0.49	0	1
773743	773849	107	0.56	0	2
774099	774111	13	0.08	0	1
776523	776542	20	1.65	2	2
777917	778047	131	2.91	1	9
779032	779151	120	0.28	0	2
779365	779439	75	1.33	2	2
779857	779871	15	0.93	1	1
780289	780456	168	0.14	0	2
780703	780821	119	0.53	1	1
781329	781376	48	1.25	0	5
782253	782497	245	0.15	0	1
783491	783576	86	0.00	0	0
785080	785206	127	0.00	0	0
785450	785457	8	0.00	0	0
785842	786034	193	0.04	0	1
786593	786710	118	0.00	0	0
788127	788236	110	0.23	0	2
789497	789620	124	0.00	0	0
790089	790188	100	0.00	0	0
790771	790906	136	0.06	0	1
791489	791699	211	1.19	0	6
793362	793549	188	1.19	0	10
793811	793901	91	0.35	0	5
794460	794500	41	0.05	0	1
795629	795662	34	0.00	0	0
795891	795951	61	0.07	0	1
796282	796298	17	0.00	0	0
796593	796655	63	0.00	0	0
797133	797168	36	0.00	0	0
797931	797966	36	2.00	2	4
798405	798552	148	2.59	0	21
799747	800062	316	2.28	1	10
801059	801095	37	0.00	0	0
802749	803081	333	0.27	0	8
804597	804599	3	0.00	0	0
805686	805760	75	1.41	2	3
807699	807812	114	0.75	0	7
808131	808134	4	1.50	2	2
808438	808522	85	1.45	2	3
811160	811431	272	0.39	0	6
812590	813162	573	0.40	0	18
814336	814340	5	2.40	3	3
816116	816328	213	1.66	0	18
817061	817151	91	0.46	0	3
818015	818018	4	0.75	1	1
819021	819067	47	0.00	0	0
820382	820601	220	0.45	0	3
821169	821183	15	0.00	0	0
821669	821765	97	0.00	0	0
822123	822139	17	0.00	0	0
822917	822936	20	0.00	0	0
823747	823910	164	0.22	0	1
824015	824101	87	0.86	0	2
824381	824393	13	2.77	3	3
824997	825103	107	3.51	1	9
825470	825492	23	0.96	1	1
825835	825865	31	0.65	1	1
826091	826659	569	0.08	0	1
829132	829213	82	0.50	0	4
829415	829628	214	0.43	0	5
831030	831308	279	1.21	0	6
832434	832561	128	1.11	0	11
832874	832905	32	0.62	1	1
833767	833924	158	6.11	0	128
834807	834833	27	25.67	28	33
836196	836246	51	4.57	5	7
837309	837471	163	0.10	0	1
837874	838031	158	0.00	0	0
838431	838432	2	0.00	0	0
838916	838953	38	0.00	0	0
839863	840068	206	0.62	0	3
840561	840691	131	0.18	0	2
841145	841505	361	0.48	0	2
841848	841852	5	1.60	2	2
842165	842296	132	0.29	0	2
842873	843085	213	0.94	1	3
844286	844321	36	0.00	0	0
844658	844819	162	0.62	0	2
845366	845387	22	2.32	1	4
845934	846008	75	0.00	0	0
847746	847853	108	0.48	0	2
849108	849154	47	0.17	0	2
849356	849595	240	0.00	0	0
850109	850134	26	0.92	1	1
852130	852324	195	0.18	0	1
853522	853584	63	0.00	0	0
854953	855155	203	0.53	0	2
855335	855537	203	0.36	0	4
856366	856480	115	1.78	2	3
857570	857646	77	0.43	0	1
859084	859676	593	4.16	3	24
862682	862695	14	3.14	3	4
863434	863708	275	1.33	0	7
865189	865219	31	0.55	1	1
865952	866005	54	0.17	0	1
866207	866565	359	0.00	0	0
866809	866827	19	0.00	0	0
868286	868308	23	0.00	0	0
869359	869486	128	0.21	0	1
870630	870773	144	17.66	2	66
871128	871168	41	0.95	1	3
871763	871786	24	0.00	0	0
872345	872751	407	0.37	0	4
874438	874456	19	0.00	0	0
875213	875251	39	0.46	0	1
875606	875629	24	0.00	0	0
876245	876387	143	0.57	0	6
877258	877744	487	0.22	0	2
880652	880711	60	0.00	0	0
882448	882701	254	0.87	0	4
884196	884512	317	0.79	0	5
886067	886096	30	0.07	0	1
886559	886749	191	1.01	0	12
888226	888561	336	0.77	1	2
888823	889180	358	1.68	0	13
889553	889656	104	0.92	1	2
890536	890552	17	2.35	2.5	3
892917	893201	285	1.35	0	8
894720	894863	144	4.26	4	8
895965	896642	678	23.25	0	133
899085	899808	724	8.21	3	35
902395	902492	98	1.54	0	7
903681	903707	27	1.93	2	2
905121	905349	229	0.40	0	1
906805	906807	3	1.33	2	2
907846	907989	144	0.00	0	0
909367	909670	304	4.50	1	72
910457	910708	252	23.12	18	68
911012	911358	347	1.65	0	34
912406	912647	242	5.56	0	30
914235	914369	135	1.16	0	7
915321	915905	585	0.00	0	0
916899	916920	22	0.27	0	1
917896	918283	388	0.00	0	0
918512	919252	741	0.05	0	1
919922	920334	413	0.53	0	2
920983	921952	970	0.85	0	8
923537	923598	62	5.50	7	8
924547	924555	9	0.89	1	1
925405	925433	29	2.79	3	3
925872	925910	39	2.08	2.5	3
927388	928029	642	0.30	0	6
928657	928828	172	1.55	1	3
929399	929541	143	2.66	2	5
929956	930025	70	0.87	1	1
930482	931052	571	0.35	0	3
932373	932600	228	0.75	0	3
934188	934208	21	2.29	3	3
935858	936080	223	0.74	1	3
937287	937376	90	0.07	0	1
942337	942682	346	1.03	0	7
943019	943021	3	0.67	1	1
943274	943284	11	0.00	0	0
944026	944081	56	0.00	0	0
944406	944608	203	1.16	1	3
946750	946784	35	0.69	1	2
946950	947078	129	1.34	1	7
947493	947516	24	2.08	3	3
